subject_id,ok,error,FA_MAE,FA_RMSE,FA_r,MD_MAE,MD_RMSE,MD_r,AD_MAE,AD_RMSE,AD_r,RD_MAE,RD_RMSE,RD_r,DWI_MAE,DWI_RelMSE,n_eval_voxels,n_sampled_voxels,evaluation_mask,final_loss,best_loss,best_epoch,training_time_sec,n_voxels,epochs
110613,True,,0.15530584192419408,0.21708091127648563,0.3784418801826049,0.00022839160033382382,0.0004048679073543724,0.7134813510672953,0.00031853777164027715,0.0004821536097057865,0.6736491071484163,0.0002460638783128409,0.0004025908243292841,0.7156414617930648,435.9165319826596,0.07515240925242002,,,,0.469834878035756,0.24697897128414276,163,199.6026611328125,878568,200
111211,True,,0.15718578813200676,0.2216059105363742,0.3543494166119455,0.00019398142253912904,0.00034883878883296425,0.7136534475036131,0.0002738336759744719,0.0004198233489137784,0.6785801539094766,0.00022223693657195118,0.0003535937211164897,0.7112535535751664,346.02643181178223,0.058612510650824276,,,,0.6695263929747416,0.3997608231823089,189,159.52062606811523,737449,200
112920,True,,0.4621490325545107,0.49335226322126824,0.1346914852087658,0.0004193928557829243,0.0005912690454878001,0.406611286591044,0.0003701416666050026,0.0005739239058077486,0.37438086657902087,0.00045958239122557846,0.0006319231382989057,0.4221910670558797,615.6996224803283,0.18236288553591362,,,,0.5954525579762613,0.43829957007205694,57,211.48938417434692,947861,200
114116,True,,0.16621539903786886,0.23063486128253527,0.3192603566220845,0.00022328457976282333,0.000424479781134225,0.5009299040163686,0.000313786147581545,0.0005171566255233486,0.44719052077551397,0.0002506295985012912,0.00041976268318555225,0.5123891485243315,405.9216338670714,0.08753252243290763,,,,1.1740887400607556,0.8805716147559673,88,139.72414708137512,703523,200
114419,True,,0.19793465653864495,0.2663533407803995,0.20307633418963297,0.000208108547061231,0.0004139893892002142,0.37488709941401077,0.000320950019755823,0.0005043253905572863,0.369274342511484,0.00024940598474307074,0.0004152600287396387,0.3687146871102106,395.79330581627596,0.10637778063468391,,,,3.252478650828774,0.5204431758039688,57,204.01017594337463,923360,200
115825,True,,0.15877272172464432,0.22209913267177986,0.36679980894768516,0.00020791895955863846,0.0003735887471571526,0.6966707187507244,0.0003022456176817533,0.0004536410079194926,0.6568629308483537,0.00023242563044900165,0.0003745686543829864,0.6946773169056499,431.3968635501937,0.07096269403644008,,,,0.6669630155610945,0.3636212857020775,116,167.89129114151,780336,200
116726,True,,0.1480382838268819,0.20995407389920737,0.4048578397989292,0.0002538296677149823,0.00043603229662414955,0.7292462861720943,0.0003421900537461214,0.0005162808259260069,0.6790911071202135,0.0002707435453869437,0.0004329024159251529,0.732370613114159,458.498769662449,0.08491737050546071,,,,0.43452700277684264,0.24504312247501137,134,173.72633743286133,786932,200
120717,True,,0.14970284615399188,0.20841186501588854,0.4422508308320532,0.0001909836691156276,0.00034224117312879425,0.7828451641577823,0.00027329005647003956,0.00041465434840656925,0.7498305211160102,0.00021829467100549152,0.00034627567891230685,0.7796895547106442,334.4459474543077,0.05557029895615278,,,,0.2998459263665912,0.1345994332805276,145,167.80971813201904,784248,200
121618,True,,0.16387361248794288,0.23067303297994338,0.3083169163906973,0.00021868529480334746,0.00038153434619574183,0.6472810842831824,0.00030860414449277276,0.00045885965757495715,0.6017914601002774,0.00024309657210950218,0.0003835115425467148,0.6485177660204468,411.951961933323,0.07775119808112341,,,,0.8957489404440073,0.4781238679396044,171,183.66407871246338,826775,200
122418,True,,0.15947083608415094,0.21690527283659677,0.4552617829874291,0.00016247755159763916,0.0003112633950700821,0.7081091670015515,0.00026377167535853683,0.00041788491471984684,0.6267842944722962,0.00018861952067613277,0.00031199695538152903,0.7118945838308373,300.9400435984958,0.047362126327140305,,,,0.3841539332742228,0.19211026362361425,170,166.57828664779663,766180,200
123925,True,,0.14713940791871574,0.2078071284392378,0.4885876785758578,0.00018451638306151173,0.00032829715163304284,0.742848615899684,0.0002713410111990815,0.0004031550717667667,0.7029486792693087,0.00020385420866129024,0.00032855671672155534,0.7451775429575792,328.7934362392808,0.06286368958354013,,,,0.1620755521580577,0.10827216018168699,192,154.03331089019775,685494,200
124422,True,,0.4654457809193726,0.4991855744628155,0.17785849637505455,0.000425378160379768,0.0006004995778509587,0.6448857706663935,0.00036778584003009814,0.0005472539206195221,0.5921525846252744,0.0004806726781134629,0.0006700513666378108,0.6497190825452435,721.4855155901831,0.1888502259029822,,,,0.1777928547319753,0.1160451283251773,73,156.2020001411438,731407,200
124624,True,,0.18029895630830767,0.2519747044857981,0.11042104366402532,0.0002623598416931013,0.0004824570963126376,0.5261614159791477,0.0003673478421776797,0.0005723277342428351,0.4832389309852374,0.0002910623797090904,0.00047742772943238374,0.525832199860765,488.3593413814146,0.10401826433529121,,,,0.34245278187019307,0.1764062908430075,40,176.38721704483032,791245,200
129937,True,,0.14812494109374516,0.20978451539458148,0.4520313281545551,0.00022158330266082972,0.0003795554341325722,0.763176080796812,0.0003083628542000784,0.00045323693822795825,0.7272988108612214,0.00023746383088761355,0.00037856597851383667,0.7636462592276102,366.5052069651942,0.06823843952470715,,,,0.7211604857565583,0.3384177563762343,198,162.48554706573486,757597,200
130316,True,,0.162874221671387,0.2246207525068633,0.3743219870979114,0.00020208542527816,0.0003657753043733146,0.6745487915021848,0.0002984790295226164,0.00047671238115502704,0.5622592872223214,0.00022378931700255749,0.0003637403212611486,0.682530217933583,381.7963072003137,0.07134609234068415,,,,0.15463080884493077,0.12914713452825893,111,174.55993485450745,787734,200
130518,True,,0.15643790921630826,0.21817192315637793,0.4065445470108511,0.0002194278441340554,0.00039790238445883635,0.6395799983567221,0.00029957582979183036,0.00046603077346167154,0.6075914263766903,0.00024362704752252135,0.000398919681470925,0.6427004947147821,370.2454980266456,0.07912413759022152,,,,0.8653570279523641,0.6843936869618065,124,146.4525113105774,679959,200
130720,True,,0.488457583603139,0.5199091027941484,0.13484557982244713,0.0022444731387425815,0.00749948738489479,0.7257557682480068,0.004075872448774984,0.01446100565483205,0.6913894023821978,0.0013739468375208689,0.004182237392899723,0.6920310143429422,601.7904801597606,0.12484396547535777,,,,0.3480397423108419,0.15841551009742988,192,190.07618141174316,856089,200
130922,True,,0.14907528077002977,0.20676161278105826,0.5302564748525196,0.0001812694449985864,0.00032489857369921645,0.7610171095456643,0.0002602794610315912,0.00040400832294073375,0.7077487666585016,0.00020685184187946775,0.0003272653038540103,0.7656816494220611,315.81870766189104,0.054688193215409076,,,,0.28277089499293806,0.1363620881605497,193,149.8186740875244,767727,200
131217,True,,0.17548773340675267,0.24647649317912196,0.16704708877703828,0.00021999974791073168,0.00039776731613215235,0.6769434013352648,0.0003295350192746756,0.0005455683169967887,0.5194935097360759,0.0002477871808078322,0.0003940398402005419,0.6946986589523486,423.03160609432234,0.07841658377559733,,,,0.18994410812814275,0.08169871869335033,176,166.23982739448547,751792,200
